,comment_text,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE_OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
1814,"El esfuerzo que hacen (y que tienen que hacer) restaurantes de este nivel de adaptarse a los tiempos y ofrecer menús cerrados a un precio asequible, no siempre es reconocido. ",0,0,0,0,0,0,0,0,0,0,0,0
1815,Excelente atención y calidad ,0,0,0,0,0,1,0,0,0,0,0,1
1816,Todo muy correcto,0,0,0,0,0,0,0,0,1,0,0,0
1817,"Muy rica la comida, servicio rapidísimo y atento.",0,0,0,0,0,1,0,0,0,0,0,1
1818,"Mis hijos quedaron encantados, y un precio razonable para esta parte del Ensanche.",0,0,0,0,0,0,0,0,1,0,1,0
1819,Óptimo restaurante tanto en calidad como en servicio.,0,0,0,0,0,0,0,0,1,0,0,0
1820,"Fue genial, nos atendieron muy bien y relacion calidad precio buenisima.",0,0,0,0,0,0,0,0,0,0,1,1
1821,El sitio muy bonito y como para un pequeño grupo como el que fuimos.,1,0,0,0,0,0,0,0,0,0,0,0
1822,"Los camareros muy atentos, y la comida excelente, lo recomendaré",0,0,0,0,0,1,0,0,1,0,0,1
1823,Buen restaurante para ir en grupo con los amigos o compañeros de trabajo !,0,0,0,0,0,0,0,0,0,1,0,0
1824,"buen ambiente , comida , atención y precio !!",1,0,0,0,0,1,0,0,0,0,1,1
1825,El único inconveniente el ruido ... pero vaya ... todo estupendo !!,1,0,0,0,0,0,0,0,1,0,0,0
1826,"Deliciosa comida, buen ambiente, precio correcto!",1,0,0,0,0,1,0,0,0,0,1,0
1827,Calçots abundantes pero demasiado gruesos.,0,0,0,0,0,0,1,0,0,0,0,0
1828,Alcachofas brasa solo una mitad por persona.,0,0,0,0,0,0,1,0,0,0,0,0
1829,Cordero muy escaso.,0,0,0,0,0,0,1,0,0,0,0,0
1830,"El servicio muy atento y agradable, la comida en gran cantidad y de buena calidad.",0,0,0,0,0,0,1,0,0,0,0,1
1831,Muy bien adaptados los menús para parejas.,0,0,0,0,0,0,1,0,0,0,0,0
1832,"Por poner algún ""pero"" diré que es una buena opción para grupos grandes antes que en pareja por el ruido ambiental.",1,0,0,0,0,0,0,0,0,0,0,0
1833,Por el resto todo fantástico.,0,0,0,0,0,0,0,0,1,0,0,0
1834,Pedimos menu calçotada.,0,0,0,0,0,0,0,0,0,0,0,0
1835,Calidad-precio muy bien.,0,0,0,0,1,0,0,0,0,0,0,0
1836,Servico muy amable.,0,0,0,0,0,0,0,0,0,0,0,1
1837,Repetiremos.,0,0,0,0,0,0,0,0,1,0,0,0
1838,Es un Restaurante muy recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
1839,Las carnes a la brasa son superiores.,0,0,0,0,0,1,0,0,0,0,0,0
1840,El menú calçotada es muy completo.,0,0,0,0,0,0,1,0,0,0,0,0
1841,Un pero.,0,0,0,0,0,0,0,0,0,0,0,0
1842,"Cuando está lleno, la configuración del local amplifica el ruido.",1,0,0,0,0,0,0,0,0,0,0,0
1843,"Buen ambiente, la comida genial, bien situado.",1,0,0,0,0,1,0,1,0,0,0,0
1844,Altamente recomendable.,0,0,0,0,0,0,0,0,1,0,0,0
1845,Es un lugar ideal para ir con un grupo de amigos.,1,0,0,0,0,0,0,0,0,0,0,0
1846,Seguro que volveremos.,0,0,0,0,0,0,0,0,1,0,0,0
1847,"Hemos comido muy a gusto, la comida excelente y el sitio muy acogedor.",1,0,0,0,0,1,0,0,0,0,0,0
1848,"El unico pero por decir algo, que el primer plato nos lo querian recoger casi sin haber terminado, pero luego todo estupendo.",0,0,0,0,0,0,0,0,1,0,0,0
1849,Nos invitaron a una jarra de sangria.,0,0,0,0,0,0,0,0,0,0,0,0
1850,Muy recomendable,0,0,0,0,0,0,0,0,1,0,0,0
1851,"todo muy correcto, pero en principio no les constaba la reserva previamente hecha.",0,0,0,0,0,0,0,0,1,0,0,0
1852,"Fuimos a cenar la semana pasada y fue todo un descubrimiento, aunque nadie pidió pizza tienen una pinta estupenda y su horno es de leña, seguro volveremos para probarlas...",0,0,0,0,0,0,1,0,1,0,0,0
1853,"El sitio no está mal, pero lo clasifican como comida típica catalana y dieta mediterránea y en realidad es una pizzería-grill en la que además sirven calçots, escalibada y embutidos de la tierra.",0,0,0,0,0,0,0,0,1,0,0,0
1854,"La comida está buena y no es caro, pero el local es un poco lúgubre y falto de luminosidad.",1,0,0,0,0,1,0,0,0,0,1,0
1855,Servicio amable.,0,0,0,0,0,0,0,0,0,0,0,1
1856,"Pedimos caracoles que estaban en la carta y no había, y paletilla de cordero que había como sugerencia y tampoco.",0,0,0,0,0,0,0,0,0,0,0,0
1857,Al final pedimos un entrecot y estaba seco y era pequeño y una brocheta de ternera (en la que había solo 4 taquitos de ternera) y también estaba seca.,0,0,0,0,0,1,0,0,0,0,0,0
1858,No volveremos.,0,0,0,0,0,0,0,0,1,0,0,0
1859,"Todo fue perfecto, tanto la atención del personal como sus productos.",0,0,0,0,0,1,0,0,1,0,0,1
1860,Lo recomiendo.,0,0,0,0,0,0,0,0,1,0,0,0
1861,No puedo disfrutar más en Maur!La calidad de sus carnes y verduras a la brasa es impresionante!,0,0,0,0,0,1,0,0,0,0,0,0
1862,Tampoco he probado nunca unas pizzas al horno de leña tan buenas.,0,0,0,0,0,1,0,0,0,0,0,0
1863,Un 10 en comida mediterranea!,0,0,0,0,0,1,0,0,0,0,0,0
1864,este domingo 15 de marzo me desplace desde galicia con unos amigos para competir en la maraton de bcn.,0,0,0,0,0,0,0,0,0,0,0,0
1865,"Como soy de la tierra, les dije de ir a comer una calçotada para que probaran algo que en Galicia no se suele comer.",0,0,0,0,0,0,0,0,0,0,0,0
1866,"Por temas logísticos, busque un lugar dentro de bcn, cerca del hotel, aunque yo pensaba en que se comería mejor en alguna masia.",0,0,0,0,0,0,0,0,0,0,0,0
1867,Pues tengo que decir que fue un exito.,0,0,0,0,0,0,0,0,1,0,0,0
1868,"Les encanto a todos, muy buenos, bien hechos, y las carnes, patatas al caliu, alcachofas y escalibadas, realmente buenas.",0,0,0,0,0,1,0,0,0,0,0,0
1869,"Salieron encantados, y yo más.",0,0,0,0,0,0,0,0,0,0,0,0
1870,Me encanta llevar a la gente a mi tierra y que vuelvan encantados del trato y de la gente.,0,0,0,0,0,0,0,0,0,0,0,0
1871,"Muy recomendable, tanto la calidad como el servicio.",0,0,0,0,0,1,0,0,0,0,0,1
1872,Realmente calidad muy buena y buena atención.,0,0,0,0,0,1,0,0,0,0,0,1
1873,Las verduras a la brasa y los calçots estaban muy bien hechos y sabrosos.,0,0,0,0,0,1,0,0,0,0,0,0
1874,Repetiré!,0,0,0,0,0,0,0,0,1,0,0,0
1875,CalÇots...y Alcachofas...sublimes ..creo que los mejores en Barcelona ciudad...,0,0,0,0,0,1,0,0,0,0,0,0
1876,Servicio un poco lento...pero entiendo que era viernes por la noche y Vamos que se ha convertido en uno de nuestros restaurante preferidos....(la proxima unas pizzas...que viendo la de nuestros vecinos de mesa....),0,0,0,0,0,0,0,0,1,0,0,1
1877,Comimos un menú calçots que no estaba mal pero tampoco era una maravilla.,0,0,0,0,0,1,0,0,0,0,0,0
1878,"Generoso en cantidad, pero la calidad de la carne dejaba un poco que desear.",0,0,0,0,0,1,0,0,0,0,0,0
1879,"Así como el romesco, que era un poco ""de bote"".",0,0,0,0,0,1,0,0,0,0,0,0
1880,"Lo mejor, el sabor a brasa y la abundante cantidad de calçots.",0,0,0,0,0,0,1,0,0,0,0,0
1881,También la rapidez en el servicio.,0,0,0,0,0,0,0,0,0,0,0,1
1882,"Variedad, cantidad, i excelente relación calidad-precio, a mejorar: el pan.",0,0,0,0,0,1,0,0,0,0,0,0
1883,Tengo cariño fundado por este restaurante.,0,0,0,0,0,0,0,0,1,0,0,0
1884,Toda la brasa es excelente y te la sirven calentita.,0,0,0,0,0,1,0,0,0,0,0,0
1885,Para niños croquetas buenísimas y hamburguesas de buena calidad.,0,0,0,0,0,1,0,0,0,0,0,0
1886,"Alguna vez habia tomado cafe con madres del cole, y tenia una buena percepcion del sitio, claro amparandome que estoy en una terraza.",0,0,0,0,0,0,0,0,0,0,0,0
1887,"hace unos dias cenamos cuatro personas todas coincidimos en lo mismo, el poco dinamismo y simpatia del servicio, después la cena; el arroz caldoso, los chipirones no podían saber mas a amoniaco, la ensalada normal,vamos lo mejor el sorbete de mandarina y 30euros para esa calidad es desproporcionado totalmente.",0,0,0,0,1,1,0,0,0,0,0,1
1888,no volvere. ,0,0,0,0,0,0,0,0,1,0,0,0
1889,Estuve ayer cenando con un amigo.,0,0,0,0,0,0,0,0,0,0,0,0
1890,Y me gustó mucho.,0,0,0,0,0,0,0,0,1,0,0,0
1891,Las carnes muy bien preparadas.,0,0,0,0,0,1,0,0,0,0,0,0
1892,De postre me zampé una sopa de chocolate blanco que recomiento.,0,0,0,0,0,1,0,0,0,0,0,0
1893,El servicio atento y cordial.Volveré a ir. ,0,0,0,0,0,0,0,0,1,0,0,1
1894,18/03/2008.,0,0,0,0,0,0,0,0,0,0,0,0
1895,Grata sorpresa.,0,0,0,0,0,0,0,0,1,0,0,0
1896,Realmente es como llegar a la Tacita de Plata.,0,0,0,0,0,0,0,0,0,0,0,0
1897,"Un genero sorprendente, fresco y sabroso como solo puedes encontrarlo en Cádiz y en el Puerto.",0,0,0,0,0,1,0,0,0,0,0,0
1898,"Probamos el jamón, los langostinos y el rodaballo, y aún se me hace la boca agua la recordarlo.",0,0,0,0,0,1,0,0,0,0,0,0
1899,Un imprescindible de Zaragoza. ,0,0,0,0,0,0,0,0,1,0,0,0
1900,servicio fatal…las camareras son poco profesionales y unas maleducadas.,0,0,0,0,0,0,0,0,0,0,0,1
1901,han subido bastante los precios.,0,0,0,0,0,0,0,0,0,0,1,0
1902,la terraza es agradable pero faltan detalles ,1,0,0,0,0,0,0,0,0,0,0,0
1903,"Buenas, estuviemos anoche 1/08/09 cenando, reservamos para 4 dos parejas, ibamos a pedir unas raciones y un pescado de segundo, pero al final nos decidimos a compartir raciones, el tomate a la andaluza nos lo sacaron de aperitivo mientras esperabamos (un detalle) la verdad que pedimos casi de todo y todo era de buena calidad, acompañado de un Blanc Pescador, la verdad que nos quedamos muy bien, el servicio bien y el precio pensamos que nos iba a salir mas caro por comer asi de raciones, pero fue bastantes ajustado, asi que lo recomiendo, las ortiguillas de mar que no lo habia probado nunca me gustaron mucho. ",0,0,0,0,0,1,0,0,0,0,1,1
1904,Ambiente tranquilo.,1,0,0,0,0,0,0,0,0,0,0,0
1905,"Cocina muy bien presentada y con rapidez, todo en su punto y bien terminado.",0,0,0,0,0,1,1,0,0,0,0,0
1906,La dorada al estilo el puerto muy agradable con una salsa muy bien terminada aunque la presentaron sin descamar y eso fue algo incordiante a la hora de disfrutar de ella.,0,0,0,0,0,1,1,0,0,0,0,0
1907,Raciones amplias y muy abundantes.,0,0,0,0,0,0,1,0,0,0,0,0
1908,"El tomate, como entrante,  es algo especial a destacar.",0,0,0,0,0,1,0,0,0,0,0,0
1909,El vino muy bueno y el postre de puding es algo delicioso aunque le sobraba casi toda la nata (de bote) que llevaba de acompañamiento; mereceria plantearse otra presentacion.,0,0,1,0,0,1,1,0,0,0,0,0
1910,"El precio no es barato pero comparado con sitios donde te van empujando de mala manera,  merece la pena.",0,0,0,0,0,0,0,0,0,0,1,0
1911,El servicio tranquilo y dejandote a tu manera aunque no quitan ojo a tus deseos.,0,0,0,0,0,0,0,0,0,0,0,1
1912,Pensamos volver. ,0,0,0,0,0,0,0,0,0,0,0,0
1913,Señores: Hay varios errores en la descripción que aqui hacen.,0,0,0,0,0,0,0,0,0,0,0,0
1914,"Empiezo:En este restaurante no trabajamos el rape, la gamba son del sur de la Bahía, los Langostinos de Sanlucar, todo lo referente al marisco y a los pescaitos nos lo mandan de Cádiz una empresa marinera, destacando los chocos y el cazón.",0,0,0,0,0,0,0,0,0,0,0,0
1915,Recomiendo no falte las tortillitas en vuestra comida y seguid disfrutando de este establecimiento.,0,0,0,0,0,0,0,0,0,0,0,0
1916,"UN TROCITO DE CÁDIZ, EN EL CORAZÓN DE ZARAGOZA¡¡ ",0,0,0,0,0,0,0,0,0,0,0,0
1917,"Por cierto, los tomates son de Almería.Y por lo del precio, ni os imaginais el esfuerzo que hacemos para ajustarlos, ya que traer todo de allí, cuesta tela, pero merece la pna ver a nuestros clientes saliendo felices y contentos con nuestros productos.",0,0,0,0,0,0,0,0,0,0,0,0
1918,UN TROCITO DE CÁDIZ EN EL CORAZÓN DE ZAAGOZA. ,0,0,0,0,0,0,0,0,0,0,0,0
1919,"Para dos personas, recomiendo un menu especial el puerto y un segundo plato.",0,0,0,0,0,1,0,0,0,0,0,0
1920,De esta forma se comparte los entrantes del menú para las dos personas.,0,0,0,0,0,0,0,0,0,0,0,0
1921,"Me pareció un poco caro , será que no estoy acostumbrado a ir a este tipo de restaurantes.",0,0,0,0,0,0,0,0,0,0,1,0
1922,"La calidad de la comida fue excepcional , asi como el trato personal.",0,0,0,0,0,1,0,0,0,0,0,1
1923,No hay problemas en ir un sabado “normal” sin reservar con antelación.,0,0,0,0,0,0,0,0,0,0,0,0
1924,No puedo aportar nada más de lo que ya he podido leer por aquí.,0,0,0,0,0,0,0,0,0,0,0,0
1925,Un cordial saludo ,0,0,0,0,0,0,0,0,0,0,0,0
1926,"[…] Restaurante El Puerto de Santa María: cocina gaditana, pescados y carnes, 35-45 euros.",0,0,0,0,0,0,0,0,0,0,0,0
1927,[…] ,0,0,0,0,0,0,0,0,0,0,0,0
1928,"El plato de cazón en adobo, chocos fritos, tortilla de camarones, boquerones fritos, es esa foto que aparece con 1 trozo de cazon, 3 chocos y 1 boqueron?",0,0,0,0,0,0,0,0,0,0,0,0
1929,Es eso?,0,0,0,0,0,0,0,0,0,0,0,0
1930,o ha sido un error?,0,0,0,0,0,0,0,0,0,0,0,0
1931,"es que la verdad, leyendo la descripcion, dan ganas de ir, pero si luego es como se ve en las fotos, me parece una tomadura de pelo.",0,0,0,0,0,0,0,0,0,0,0,0
1932,Si alguien me puede sacar de dudas agradeceria. ,0,0,0,0,0,0,0,0,0,0,0,0
1933,He ido un par de veces a cenar y no ha estado del todo mal.,0,0,0,0,0,0,0,0,1,0,0,0
1934,"Degusté el tomate a la andaluza, unas ortigillas de mar fritas, un besugo a la espalda y un postre se supone casero (pero no), típica tarta prefabricada y descongelada.",0,0,0,0,0,1,0,0,0,0,0,0
1935,"Decir que tanto el tomate (buenísimo) como el besugo estaba en su punto, pero hubo varias cosas que no cuadraban.",0,0,0,0,0,1,0,0,0,0,0,0
1936,"Las ortiguillas no se parecían en nada al recuerdo que yo tenía de las de Cádiz, había un par de personas fumando en zona de no fumadores, pero lo peor de todo fue la manera de atendernos de la “maitre”, era seria, seca, arisca y parecía estar dos o tres escalones por debajo del lugar en el que trabajaba, estaba poco dispuesta a nuestra atención ya que se le veía todo el rato en la cocina hablando con otra de sus compañeras. ",1,0,0,0,0,1,0,0,0,0,0,1
1937,"hola buenas agradezco a todas las personas que hayan puesto estos comentarios porque esto la verdad te deja saber lo bueno y lo malo que tiene el restaurante pero yo recomiendo a todas las personas este restaurante porque muy pocos restaurantes en zaragoza tienen pruductos que tiene el puerto como por ejemplo el pescado es de muy alta calidad y la carne es muy buena que es de denominacion de origen y hay platos muy sabrosos y lo bueno que tiene el restaurante es que prepara sus deleciosos platos al momento nunca se prepara la comida y luego se calienta y con un tiempo justo para el cliente y con mucha limpieza en cocina y con mucho cuidado con el pescado y demas pruductos y con excelentes postres caseros como la quesa pasiega, pudin de frutas,bolas de melon maceradas en vino de pedro xmenez,tarta imperial de almendras y chocolate,etc.",0,0,0,0,0,0,0,0,0,0,0,0
1938,gracias a los clientes la verdad soy vosotros que nos dejaies preparar las cosas con todo nuestro cariño y amor para para que cuando acabe de comer nos diga esta todo excelente y eso es lo que nos deja querer mas a la cocina y seguir con nuevas ideasgracias y saludos ,0,0,0,0,0,0,0,0,0,0,0,0
1939,"07.02.08″   La comida de hoy,   “”Un lujo”.Todo a tiempo,,,, hemos comido unas tortillitas de camarones, unas gambas de huelva  para compartir y luego entrecot a la parrilla y la otra persona solomillo al jerez , todo ello regado con Enate cabernet suavignon, una maravilla de comida. El local acogedor , quizas un poco bullicioso para las pocas mesas que tiene -15-, el trato amable.",1,0,1,0,0,1,0,0,0,0,0,1
1940,"Todo muy bien,,,, lo malo el precio, quizás algo caro , lo que os cuento  113,00 euros,,,, un poco caro pero por lo demás muy bien. ",0,0,0,0,0,0,0,0,0,0,1,0
1941,Sorprendido.,0,0,0,0,0,0,0,0,0,0,0,0
1942,"El 21/01/2014Fuimos Mi Pareja Y Yo A CenarEl Trato Muy CorrectoLas Tortillitas ,El Tomate Y Choco ExcelentesDe Segundo Un Rodaballo Y Una Presa Con Jamón 5 J Muy Bueno Y En Su PuntoA Mi Pareja Le Limpiaron El Rodaballo Y Se Notaba Que Estaba Acostumbrado A Hacerlo Pues Fue Rápida Y Muy Profesional La Camarera Que Nos Lo LimpioA Nosotros No Nos Cobraron El Pan Tal Vez Por Que Estabamos En La Zona Del Bar Y Eso Que Con El Primer Plato De Tomate Ya Nos Habiamos Comido Una Cesta Entera UntandoDe Postre Un Tocino De Cielo Que Estaba Francamente Bueno Y Después De Probar Muchos Estoy Casi Convencido De Que Era CaseroUn Detalle Con El Café Nos Pusieron Una Degustación De Chupitos Gratis El Chupito De Pedro Ximenez Buenísimo El Precio 48,00€ Los Dos No Esta Mal Para Lo Que Comimos Ya Que Probamos Cosas Que Si No Vas A Andalucía Es Difícil Que Las ComasEn Conclusión Volveré ",0,0,1,0,0,1,0,0,0,0,1,1
1943,El 15/03/14 fui a cenar con la familia a lo que creia seguia siendo un buen restaurante.,0,0,0,0,0,0,0,0,1,0,0,0
1944,Qué decepción.,0,0,0,0,0,0,0,0,1,0,0,0
1945,Lo único que valió la pena fue una ración de jamón y CUATRO banderillas.,0,0,0,0,0,1,0,0,0,0,0,0
1946,El cazón (bienmesabe) ni cazón ni bienmesabe era TIBURÓN MULTIVITAMÍNICO (eso me dijeron).,0,0,0,0,0,1,0,0,0,0,0,0
1947,"Los chanquetes, refritos.",0,0,0,0,0,1,0,0,0,0,0,0
1948,"El bacalao dorado, era un revuelto típico de bacalao.",0,0,0,0,0,1,0,0,0,0,0,0
1949,"Pero la estrella se la llevó lo que en la carta era “ensalada ventresca, piquillo y cebolla” solicitamos cambiar el piquillo por tomate y nos trajeron “ensalada con varias lechugas,piquillos, cebolla, espárragos, un pelín de ventresca y UN TOMATITO CHERRY.",0,0,0,0,0,0,0,0,0,0,0,0
1950,"En fin, yo no volveré. ",0,0,0,0,0,0,0,0,1,0,0,0
1951,Ole ese peazo Pto.Sta.María bueno.To de lujo. ,0,0,0,0,0,0,0,0,1,0,0,0
1952,"[…] sábado estuve cenando en el nuevo restaurante Q-Art (hacer click para ver la crítica), desastroso, no volveré.",0,0,0,0,0,0,0,0,1,0,0,0
1953,"¿Alguien ha estado?, en cuyo caso […] ",0,0,0,0,0,0,0,0,0,0,0,0
1954,Yo he estado varias veces y siempre hemos salido yo y mis invitados muy satisfechos.,0,0,0,0,0,0,0,0,1,0,0,0
1955,"Sobre el tema del humo no puedo opinar ya que nunca he estado con el restaurante lleno, siempre que he ido estaba semilleno y no había ningún problema de humo.",1,0,0,0,0,0,0,0,0,0,0,0
1956,Sin embargo comprendo que con lo que describes estés tan descontento.,0,0,0,0,0,0,0,0,0,0,0,0
1957,"Sobre la comida, qué quieres que te diga, tú mismo dices que la calidad es muy buena, con mucha variedad, y el servicio y trato bastante bueno, con muchos detalles de la casa.",0,0,0,0,0,1,0,0,0,0,0,1
1958,"El precio para mí es muy ajustado, especialmente comparando con otros restaurantes similares, unos de los de mejor relación calidad/precio de Zaragoza sin ser una cocina especialmente innovadora ni que aspire a la máxima calidad.",0,0,0,0,0,1,0,0,0,0,1,0
1959,"Respecto a lo del cava aragonés, ¡por favor no!",0,0,0,1,0,0,0,0,0,0,0,0
1960,"No diré que no hay cavas catalanes malos, que los hay, pero en general los aragoneses son muy malos y su precio se ha ido a las nubes, creo que sobre todos por su aumento de consumo debido a politiqueos. ",0,0,0,0,0,0,0,0,0,0,0,0
1961,Ayer cenamos en este restaurante y realmente estaba todo exquisito.,0,0,0,0,0,1,0,0,0,0,0,0
1962,Las sardinas a la brasa espectaculares.,0,0,0,0,0,1,0,0,0,0,0,0
1963,El Minicuit igual.,0,0,0,0,0,1,0,0,0,0,0,0
1964,"La Tarta de manzana, hummmm.",0,0,0,0,0,1,0,0,0,0,0,0
1965,Realmente nos encanto el restaurante y el trato.,0,0,0,0,0,0,0,0,1,0,0,1
1966,Totalmente aconsejable.,0,0,0,0,0,0,0,0,1,0,0,0
1967,Enhorabuena. ,0,0,0,0,0,0,0,0,1,0,0,0
1968,Comedor pequeño y acogedor .Cenamos muy a gusto mi pareja y yo.,1,0,0,0,0,0,0,0,0,0,0,0
1969,"Solo puedo decir que hay calidad, el trato y la atención de los responsables del restauante inmejorable.",0,0,0,0,0,1,0,0,0,0,0,1
1970,La dorada a la plancha y las verduras con huevo muy bien cocinadas.,0,0,0,0,0,1,0,0,0,0,0,0
1971,"En general buen precio, buena cocina, buen servicio.",0,0,0,0,0,1,0,0,0,0,1,1
1972,Un acierto de elección. ,0,0,0,0,0,0,0,0,1,0,0,0
1973,"Era la primera vez que reservaba en El Real, y la experiencia ha sido muy buena, tanto el trato amable de la señorita que sirvió nuestra mesa, como la comida que resultó estarr excelente.",0,0,0,0,0,1,0,0,1,0,0,1
1974,"elegimos menu degustación, con aperitivo, entrante, un pescado, una carne y dos postres, y todos ellos muy bien presentados y realmente estaba todo buenísimo, incluso el solomillo con miel estaba en su punto.",0,0,0,0,0,1,0,0,0,0,0,0
1975,Fué una agradable experiencia.,0,0,0,0,0,1,0,0,0,0,0,0
1976,Recomendable totalmente. ,0,0,0,0,0,0,0,0,1,0,0,0
1977,Comimos el menu y estaba exquisito y muy bien de precio.,0,0,0,0,0,1,0,0,0,0,0,0
1978,El local y el personal estupendos.,1,0,0,0,0,0,0,0,0,0,0,1
